Risk_Categories,state,designatedArea,disaster_count,Coastal Storm,Dam/Levee Break,Earthquake,Fire,Flood,Hurricane,Mud/Landslide,Other,Severe Ice Storm,Severe Storm,Snowstorm,Straight-Line Winds,Tornado,Tropical Storm,Volcanic Eruption,Winter Storm,total_incidents,discrepancy
Low Risk,VA,Isle of Wight (County),3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,VA,James City (County),2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,VA,King George (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,VA,King William (County),5,0,0,0,0,0,3,0,0,1,1,0,0,0,0,0,0,5,0
Low Risk,VA,King and Queen (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,Loudoun (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Louisa (County),4,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4,0
Low Risk,VA,Lunenburg (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,Mathews (County),2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,VA,Mecklenburg (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,New Kent (County),3,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3,0
Low Risk,VA,Northumberland (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,Nottoway (County),4,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,4,0
Low Risk,VA,Page (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Patrick (County),5,0,0,0,0,0,2,0,0,1,0,1,0,0,1,0,0,5,0
Low Risk,VA,Pittsylvania (County),6,0,0,0,0,0,3,0,0,1,0,0,0,0,2,0,0,6,0
Low Risk,VA,Powhatan (County),4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,0
Low Risk,VA,Prince Edward (County),4,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4,0
Low Risk,VA,Prince George (County),2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
Low Risk,VA,Prince William (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Rappahannock (County),4,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,4,0
Low Risk,VA,Roanoke (County),3,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,3,0
Low Risk,VA,Rockbridge (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Rockingham (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Shenandoah (County),2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0
Low Risk,VA,Smyth (County),3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
Low Risk,VA,Southampton (County),2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,VA,Spotsylvania (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,VA,Stafford (County),3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3,0
Low Risk,VA,Surry (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,VA,Tazewell (County),4,0,0,0,0,0,1,0,0,0,1,0,0,0,2,0,0,4,0
Low Risk,VA,Westmoreland (County),3,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,VA,Wise (County),3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
Low Risk,VA,Wythe (County),3,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,3,0
Low Risk,VT,Addison (County),11,0,0,0,0,3,1,0,0,0,6,0,0,0,1,0,0,11,0
Low Risk,VT,Bennington (County),7,0,0,0,0,4,1,0,0,0,1,0,0,0,1,0,0,7,0
Low Risk,VT,Caledonia (County),9,0,0,0,0,4,1,0,0,1,2,0,0,0,1,0,0,9,0
Low Risk,VT,Chittenden (County),13,0,0,0,0,2,1,0,0,1,8,0,0,0,1,0,0,13,0
Low Risk,VT,Grand Isle (County),8,0,0,0,0,2,1,0,0,1,3,0,0,0,1,0,0,8,0
Low Risk,VT,Lamoille (County),15,0,0,0,0,4,1,0,0,1,8,0,0,0,1,0,0,15,0
Low Risk,VT,Rutland (County),8,0,0,0,0,3,1,0,0,0,3,0,0,0,1,0,0,8,0
Low Risk,VT,Windsor (County),8,0,0,0,0,3,1,0,0,0,3,0,0,0,1,0,0,8,0
Low Risk,WA,Asotin (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WA,Chelan (County),16,0,0,0,14,1,0,0,0,0,1,0,0,0,0,0,0,16,0
Low Risk,WA,Clallam (County),9,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,9,0
Low Risk,WA,Cowlitz (County),4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,WA,Ferry (County),10,0,0,0,8,1,0,0,0,0,1,0,0,0,0,0,0,10,0
Low Risk,WA,Grays Harbor (County),7,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,7,0
Low Risk,WA,Island (County),8,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,8,0
Low Risk,WA,King (County),4,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,WA,Kittitas (County),7,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,7,0
Low Risk,WA,Klickitat (County),7,0,0,0,4,1,0,0,0,0,2,0,0,0,0,0,0,7,0
Low Risk,WA,Okanogan (County),21,0,0,0,17,1,0,0,0,0,3,0,0,0,0,0,0,21,0
Low Risk,WA,Pacific (County),6,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,6,0
Low Risk,WA,Pend Oreille (County),6,0,0,0,3,1,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,WA,San Juan (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,WA,Skagit (County),7,0,0,0,1,3,0,0,0,0,3,0,0,0,0,0,0,7,0
Low Risk,WA,Skamania (County),11,0,0,0,4,3,0,0,0,0,4,0,0,0,0,0,0,11,0
Low Risk,WA,Snohomish (County),9,0,0,0,1,1,0,2,0,0,5,0,0,0,0,0,0,9,0
Low Risk,WA,Spokane (County),13,0,0,0,10,1,0,0,0,0,2,0,0,0,0,0,0,13,0
Low Risk,WA,Thurston (County),3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,WA,Wahkiakum (County),8,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,8,0
Low Risk,WA,Walla Walla (County),3,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,WA,Whatcom (County),7,0,0,0,2,3,0,0,0,0,2,0,0,0,0,0,0,7,0
Low Risk,WA,Whitman (County),4,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,WA,Yakima (County),11,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,0
Low Risk,WI,Ashland (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,WI,Barron (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Bayfield (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,WI,Burnett (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,WI,Chippewa (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Dane (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Florence (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WI,Fond du Lac (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Forest (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Green Lake (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Iowa (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WI,Iron (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,WI,Juneau (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,WI,Kenosha (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,La Crosse (County),4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,WI,Langlade (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Marinette (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Marquette (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Menominee (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Milwaukee (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Oconto (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Oneida (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Outagamie (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Ozaukee (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Portage (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Racine (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Rusk (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Sauk (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Sawyer (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WI,Shawano (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WI,Trempealeau (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WI,Vernon (County),4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,WI,Washburn (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WI,Waupaca (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WV,Barbour (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WV,Braxton (County),4,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,4,0
Low Risk,WV,Brooke (County),4,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,4,0
Low Risk,WV,Cabell (County),7,0,0,0,0,2,0,1,0,1,3,0,0,0,0,0,0,7,0
Low Risk,WV,Doddridge (County),5,0,0,0,0,2,0,1,0,0,2,0,0,0,0,0,0,5,0
Low Risk,WV,Gilmer (County),4,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,4,0
Low Risk,WV,Greenbrier (County),2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,WV,Hampshire (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WV,Hardy (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WV,Kanawha (County),6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,WV,McDowell (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,WV,Mineral (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WV,Mingo (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,WV,Monongalia (County),3,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,3,0
Low Risk,WV,Pendleton (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,WV,Pleasants (County),3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3,0
Low Risk,WV,Pocahontas (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WV,Preston (County),4,0,0,0,0,1,0,1,0,0,2,0,0,0,0,0,0,4,0
Low Risk,WV,Raleigh (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WV,Ritchie (County),3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0
Low Risk,WV,Roane (County),6,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,6,0
Low Risk,WV,Summers (County),3,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0
Low Risk,WV,Tucker (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Low Risk,WV,Upshur (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Low Risk,WV,Wetzel (County),6,0,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,6,0
Low Risk,WV,Wirt (County),3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3,0
Low Risk,WY,Albany (County),3,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,3,0
Low Risk,WY,Carbon (County),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,WY,Fremont (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,WY,Laramie (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WY,Natrona (County),2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0
Low Risk,WY,Niobrara (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WY,Park (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WY,Sublette (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WY,Teton (County),1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
Low Risk,WY,Uinta (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Low Risk,WY,Washakie (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Moderate Risk,AL,Baldwin (County),8,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,8,0
Moderate Risk,AL,Choctaw (County),7,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0
Moderate Risk,AL,Clarke (County),7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,7,0
Moderate Risk,AL,Coffee (County),8,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,8,0
Moderate Risk,AL,Covington (County),10,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,0,10,0
Moderate Risk,AL,Dallas (County),8,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,8,0
Moderate Risk,AL,DeKalb (County),7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,7,0
Moderate Risk,AL,Escambia (County),7,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,7,0
Moderate Risk,AL,Houston (County),9,0,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,9,0
Moderate Risk,AL,Lamar (County),7,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,7,0
Moderate Risk,AL,Lauderdale (County),4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0
Moderate Risk,AL,Lowndes (County),6,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,6,0
Moderate Risk,AL,Macon (County),8,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,8,0
Moderate Risk,AL,Pickens (County),4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0
Moderate Risk,AL,Russell (County),5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5,0
Moderate Risk,AL,St. Clair (County),6,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,6,0
Moderate Risk,AL,Sumter (County),5,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,5,0
Moderate Risk,AL,Walker (County),5,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,5,0
Moderate Risk,AR,Boone (County),4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0
Moderate Risk,AR,Cleveland (County),4,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,4,0
Moderate Risk,AR,Dallas (County),5,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,5,0
Moderate Risk,AR,Fulton (County),5,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,5,0
Moderate Risk,AR,Howard (County),2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
Moderate Risk,AR,Lafayette (County),2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
Moderate Risk,AR,Miller (County),2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
Moderate Risk,AR,Newton (County),5,0,0,0,0,1,1,0,0,1,2,0,0,0,0,0,0,5,0
Moderate Risk,AR,Pulaski (County),6,0,0,0,0,2,1,0,0,0,3,0,0,0,0,0,0,6,0
Moderate Risk,AR,Saline (County),2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2,0
Moderate Risk,AR,Stone (County),3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3,0
Moderate Risk,AR,Van Buren (County),2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
Moderate Risk,AR,White (County),4,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,4,0
Moderate Risk,CA,Butte (County),19,0,1,0,11,3,0,0,0,0,4,0,0,0,0,0,0,19,0
Moderate Risk,CA,Humboldt (County),7,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,7,0
Moderate Risk,CA,Los Angeles (County),31,0,0,0,25,4,0,0,0,0,2,0,0,0,0,0,0,31,0
Moderate Risk,CA,Riverside (County),16,0,0,0,12,2,1,0,0,0,1,0,0,0,0,0,0,16,0
Moderate Risk,CA,San Bernardino (County),14,0,0,1,10,2,0,0,0,0,1,0,0,0,0,0,0,14,0
Moderate Risk,CA,San Diego (County),12,0,0,0,8,4,0,0,0,0,0,0,0,0,0,0,0,12,0
Moderate Risk,CA,Trinity (County),14,0,0,0,6,4,0,0,0,0,4,0,0,0,0,0,0,14,0
Moderate Risk,CA,Ventura (County),15,0,0,0,11,2,0,0,0,0,2,0,0,0,0,0,0,15,0
Moderate Risk,CO,Custer (County),1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Moderate Risk,CO,Garfield (County),2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Moderate Risk,CO,Kiowa (County),1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Moderate Risk,CT,Windham (County),4,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4,0
Moderate Risk,DE,Kent (County),1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Moderate Risk,DE,Sussex (County),1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Moderate Risk,FL,Baker (County),18,0,0,0,0,0,13,0,0,0,2,0,0,0,3,0,0,18,0
Moderate Risk,FL,Bay (County),19,0,0,0,2,0,12,0,0,0,1,0,0,0,4,0,0,19,0
Moderate Risk,FL,Bradford (County),18,0,0,0,0,0,12,0,0,0,1,0,0,0,5,0,0,18,0
Moderate Risk,FL,Charlotte (County),16,0,0,0,0,0,10,0,0,0,1,0,0,0,5,0,0,16,0
Moderate Risk,FL,Collier (County),18,0,0,0,2,0,10,0,0,0,1,0,0,0,5,0,0,18,0
Moderate Risk,FL,DeSoto (County),15,0,0,0,0,0,10,0,0,0,1,0,0,0,4,0,0,15,0
Moderate Risk,FL,Duval (County),19,0,0,0,0,0,14,0,0,0,1,0,0,0,4,0,0,19,0
Moderate Risk,FL,Escambia (County),15,0,0,0,0,0,11,0,0,0,1,0,0,0,3,0,0,15,0
Moderate Risk,FL,Holmes (County),16,0,0,0,0,0,12,0,0,0,1,0,0,0,3,0,0,16,0
Moderate Risk,FL,Lafayette (County),19,0,0,0,0,0,13,0,0,0,2,0,0,0,4,0,0,19,0
Moderate Risk,FL,Leon (County),17,0,0,0,0,0,12,0,0,0,1,0,0,0,4,0,0,17,0
Moderate Risk,FL,Liberty (County),19,0,0,0,0,0,14,0,0,0,1,0,0,0,4,0,0,19,0
Moderate Risk,FL,Martin (County),13,0,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,13,0
Moderate Risk,FL,Nassau (County),19,0,0,0,0,0,14,0,0,0,1,0,0,0,4,0,0,19,0
Moderate Risk,FL,Osceola (County),17,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,17,0
Moderate Risk,FL,Seminole (County),17,0,0,0,0,0,13,0,0,0,0,0,0,0,4,0,0,17,0
Moderate Risk,FL,Sumter (County),18,0,0,0,0,0,12,0,0,0,1,0,0,0,5,0,0,18,0
Moderate Risk,FL,Taylor (County),21,0,0,0,0,0,14,0,0,0,2,0,0,0,5,0,0,21,0
Moderate Risk,FL,Walton (County),16,0,0,0,1,0,11,0,0,0,1,0,0,0,3,0,0,16,0
Moderate Risk,GA,Baker (County),8,0,0,0,0,0,4,0,0,0,2,0,0,1,1,0,0,8,0
Moderate Risk,GA,Baldwin (County),7,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,7,0
Moderate Risk,GA,Burke (County),12,0,0,0,0,0,7,0,0,2,0,0,0,0,3,0,0,12,0
Moderate Risk,GA,Camden (County),11,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,11,0
Moderate Risk,GA,Clarke (County),5,0,0,0,0,0,3,0,0,1,0,0,0,0,1,0,0,5,0
Moderate Risk,GA,Coffee (County),10,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10,0
Moderate Risk,GA,Cook (County),10,0,0,0,0,0,6,0,0,0,0,0,0,1,3,0,0,10,0
Moderate Risk,GA,Dade (County),7,0,0,0,1,0,2,0,0,2,1,0,0,0,1,0,0,7,0
Moderate Risk,GA,Dawson (County),7,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,7,0
Moderate Risk,GA,DeKalb (County),4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,4,0
Moderate Risk,GA,Decatur (County),8,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,8,0
Moderate Risk,GA,Dodge (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Moderate Risk,GA,Floyd (County),4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,4,0
Moderate Risk,GA,Fulton (County),6,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,6,0
Moderate Risk,GA,Grady (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Moderate Risk,GA,Hall (County),6,0,0,0,0,0,3,0,0,2,0,0,0,0,1,0,0,6,0
Moderate Risk,GA,Harris (County),4,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,4,0
Moderate Risk,GA,Houston (County),6,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,6,0
Moderate Risk,GA,Jones (County),7,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,7,0
Moderate Risk,GA,Lamar (County),8,0,0,0,0,0,4,0,0,2,1,0,0,0,1,0,0,8,0
Moderate Risk,GA,Liberty (County),10,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10,0
Moderate Risk,GA,Lowndes (County),9,0,0,0,0,0,5,0,0,0,0,0,0,1,3,0,0,9,0
Moderate Risk,GA,Macon (County),6,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,6,0
Moderate Risk,GA,McIntosh (County),10,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,10,0
Moderate Risk,GA,Miller (County),5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,5,0
Moderate Risk,GA,Mitchell (County),8,0,0,0,0,0,5,0,0,0,1,0,0,0,2,0,0,8,0
Moderate Risk,GA,Murray (County),4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,4,0
Moderate Risk,GA,Newton (County),8,0,0,0,0,0,3,0,0,2,2,0,0,0,1,0,0,8,0
Moderate Risk,GA,Pickens (County),9,0,0,0,0,0,3,0,0,3,2,0,0,0,1,0,0,9,0
Moderate Risk,GA,Pierce (County),11,0,0,0,0,0,8,0,0,0,0,0,0,0,3,0,0,11,0
Moderate Risk,GA,Pulaski (County),6,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,6,0
Moderate Risk,GA,Richmond (County),8,0,0,0,0,0,4,0,0,2,0,0,0,0,2,0,0,8,0
Moderate Risk,GA,Seminole (County),5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,5,0
Moderate Risk,GA,Stephens (County),7,0,0,0,0,0,4,0,0,2,0,0,0,0,1,0,0,7,0
Moderate Risk,GA,Sumter (County),5,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,5,0
Moderate Risk,GA,Taylor (County),5,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,5,0
Moderate Risk,GA,Walker (County),5,0,0,0,0,0,2,0,0,2,0,0,0,0,1,0,0,5,0
Moderate Risk,GA,Walton (County),4,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,4,0
Moderate Risk,GA,Webster (County),6,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,6,0
Moderate Risk,GA,Wheeler (County),7,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,7,0
Moderate Risk,GA,White (County),9,0,0,0,0,0,4,0,0,3,1,0,0,0,1,0,0,9,0
Moderate Risk,GA,Worth (County),9,0,0,0,0,0,5,0,0,0,1,0,0,1,2,0,0,9,0
Moderate Risk,IA,Adair (County),3,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3,0
Moderate Risk,IA,Boone (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Moderate Risk,IA,Buchanan (County),5,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,5,0
Moderate Risk,IA,Cedar (County),3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0
Moderate Risk,IA,Clarke (County),2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0
Moderate Risk,IA,Clinton (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
Moderate Risk,IA,Dallas (County),5,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5,0
Moderate Risk,IA,Decatur (County),2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0
